team1Name,team2Name,week,day,start,end,season,league,location
East Jamesberg Mavericks,Roberttown Bobcats,24,3,9,11,2024,Platinum League,South Kimberly Plaza Field #1
East Jamesberg Mavericks,Lake Joshuamouth Vikings,24,3,14,16,2024,Platinum League,South Kimberly Plaza Field #1
East Jamesberg Mavericks,Lake Jean Raptors,24,4,9,11,2024,Platinum League,South Kimberly Plaza Field #1
East Jamesberg Mavericks,Port Gabrielmouth Bobcats,24,4,14,16,2024,Platinum League,South Kimberly Plaza Field #1
East Jamesberg Mavericks,Fordfurt Hornets,24,5,9,11,2024,Platinum League,South Kimberly Plaza Field #1
New Jacqueline Vikings,South Jonathan Commandos,24,5,14,16,2024,Platinum League,South Kimberly Plaza Field #1
New Jacqueline Vikings,North Adrianside Commandos,24,6,9,11,2024,Platinum League,South Kimberly Plaza Field #1
New Jacqueline Vikings,Gallegosstad Pirates,24,6,14,16,2024,Platinum League,South Kimberly Plaza Field #1
New Jacqueline Vikings,North Stevenberg Eagles,24,7,9,11,2024,Platinum League,South Kimberly Plaza Field #1
New Jacqueline Vikings,West Kentport Chiefs,24,7,14,16,2024,Platinum League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,North Robin Grizzlies,25,1,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,South Melissafort Raptors,25,1,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,Port Andrea Rappers,25,2,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,Christianfurt Bobcats,25,2,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,East Jacob Americans,25,3,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,Penamouth Robbers,25,3,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,Timothyborough Mavericks,25,4,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,Jamestown Mavericks,25,4,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,East Aprilton Bears,25,5,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,Jenniferport Bears,25,5,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,South Kylehaven Commandos,25,6,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,North Lori Westerners,25,6,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,East Susan Bulls,25,7,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,New Jeanette Bobcats,25,7,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,North Tammyville Bulls,26,1,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,East Toddbury Hawks,26,1,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,East Stephanie Chargers,26,2,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,Galvanberg Raptors,26,2,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,Cruzhaven Chargers,26,3,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,West Jonathan Jacks,26,3,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,East Jenniferland Chargers,26,4,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,Brianport Raptors,26,4,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,West Martin Commandos,26,5,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,West Amyhaven Jacks,26,5,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,Jenniferbury Mavericks,26,6,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,South Sherryview Celtics,26,6,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,West Marcshire Vikings,26,7,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,Rodriguezburgh Dolphins,26,7,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,Fosterborough Wildcats,27,1,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,South Stacey Warriors,27,1,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
Brandonburgh Wildcats,Jennifertown Mavericks,27,2,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
North Robin Grizzlies,South Melissafort Raptors,27,2,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
North Robin Grizzlies,Port Andrea Rappers,27,3,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
North Robin Grizzlies,Christianfurt Bobcats,27,3,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
North Robin Grizzlies,East Jacob Americans,27,4,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
North Robin Grizzlies,Penamouth Robbers,27,4,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
North Robin Grizzlies,Timothyborough Mavericks,27,5,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
North Robin Grizzlies,Jamestown Mavericks,27,5,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
North Robin Grizzlies,East Aprilton Bears,27,6,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
North Robin Grizzlies,Jenniferport Bears,27,6,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
North Robin Grizzlies,South Kylehaven Commandos,27,7,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
North Robin Grizzlies,North Lori Westerners,27,7,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
North Robin Grizzlies,East Susan Bulls,28,1,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
North Robin Grizzlies,New Jeanette Bobcats,28,1,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
North Robin Grizzlies,North Tammyville Bulls,28,2,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
North Robin Grizzlies,East Toddbury Hawks,28,2,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
North Robin Grizzlies,East Stephanie Chargers,28,3,9,11,2024,Obsidian League,South Kimberly Plaza Field #1
North Robin Grizzlies,Galvanberg Raptors,28,3,14,16,2024,Obsidian League,South Kimberly Plaza Field #1
West Wendy Rappers,Edwardstown Dolphins,28,4,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,West David Celtics,28,4,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Zacharyberg Commandos,28,5,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Chavezville Bears,28,5,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Martinezton Grizzlies,28,6,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,East Anthony Grizzlies,28,6,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,South Michelle Sabres,28,7,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,South Barrybury Hawks,28,7,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Port Roymouth Westerners,29,1,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,South Marcusberg Chiefs,29,1,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,New Jennyton Celtics,29,2,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Mitchellmouth Grizzlies,29,2,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Victoriahaven Robbers,29,3,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Lake Ricardo Grizzlies,29,3,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Lake Anthonytown Vikings,29,4,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,West Randy Commandos,29,4,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Westview Warriors,29,5,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Zamoraton Mavericks,29,5,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Catherinechester Eagles,29,6,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,New Ashley Hornets,29,6,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Stacyfort Rappers,29,7,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,South Emilyville Sox,29,7,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Lisamouth Eagles,30,1,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Mooreland Hornets,30,1,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Port Josemouth Grizzlies,30,2,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Carrbury Mavericks,30,2,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Port James Rappers,30,3,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Brownborough Vikings,30,3,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,East Kevin Raptors,30,4,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,New Ambermouth Pirates,30,4,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Richardbury Rappers,30,5,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,North Shannon Sabres,30,5,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,North Antonio Raptors,30,6,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Bauermouth Vikings,30,6,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Johnmouth Mavericks,30,7,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Benjaminton Sox,30,7,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Jenniferside Bucaneers,31,1,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,New Emily Bulls,31,1,14,16,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,Erintown Bucaneers,31,2,9,11,2024,Diamond League,South Kimberly Plaza Field #1
West Wendy Rappers,West Nancy Chiefs,31,2,14,16,2024,Diamond League,South Kimberly Plaza Field #1
